BusStopCode,RoadName,Description,FullName,Latitude,Longitude
45159,Sg Kadut Ave,Multistates Trading,45159 - Multistates Trading,1.40081,103.7541
45161,Sg Kadut Ave,Eurokars Ctr,45161 - Eurokars Ctr,1.40274,103.75467
45169,Sg Kadut Ave,Opp Eurokars Ctr,45169 - Opp Eurokars Ctr,1.40316,103.7546
45171,Sg Kadut Ave,Sri Arasakesari Sivan Tp,45171 - Sri Arasakesari Sivan Tp,1.40601,103.75536
45179,Sg Kadut Ave,Sri Arasakesari Sivan Tp,45179 - Sri Arasakesari Sivan Tp,1.40606,103.7552
45181,Mandai Rd,Opp Mandai CD Trg Village,45181 - Opp Mandai CD Trg Village,1.41163,103.76127
45189,Mandai Rd,Mandai CD Trg Village,45189 - Mandai CD Trg Village,1.41134,103.76099
45191,Mandai Rd,Opp Mandai Police Trg Camp,45191 - Opp Mandai Police Trg Camp,1.41065,103.76348
45199,Mandai Rd,Mandai Police Trg Camp,45199 - Mandai Police Trg Camp,1.41035,103.76322
45201,Mandai Rd,Opp Police Tactical Trg Camp,45201 - Opp Police Tactical Trg Camp,1.41047,103.76582
45209,Mandai Rd,Police Tactical Trg Camp,45209 - Police Tactical Trg Camp,1.41,103.76653
45211,Mandai Rd,Bef BKE,45211 - Bef BKE,1.41032,103.76979
45221,Mandai Rd,Aft W'lands Rd,45221 - Aft W'lands Rd,1.41185,103.75786
45229,Mandai Rd,Bef W'lands Rd,45229 - Bef W'lands Rd,1.41158,103.75795
45231,Choa Chu Kang Way,Blk 432,45231 - Blk 432,1.38458,103.74231
45239,Choa Chu Kang Way,Bet Blks 306/307,45239 - Bet Blks 306/307,1.38511,103.74243
45241,Choa Chu Kang Way,Opp Blk 511A,45241 - Opp Blk 511A,1.38849,103.7405
45249,Choa Chu Kang Way,Blk 511A,45249 - Blk 511A,1.38857,103.74086
45251,Choa Chu Kang Way,Opp Kranji Sec Sch,45251 - Opp Kranji Sec Sch,1.39133,103.74007
45259,Choa Chu Kang Way,Blk 523,45259 - Blk 523,1.3917,103.74054
45261,Choa Chu Kang St 52,Blk 551,45261 - Blk 551,1.39432,103.74356
45269,Choa Chu Kang St 52,Blk 544,45269 - Blk 544,1.39436,103.74373
45271,Choa Chu Kang St 52,Blk 560,45271 - Blk 560,1.3957,103.74526
45279,Choa Chu Kang St 52,Blk 563,45279 - Blk 563,1.39566,103.74541
45291,Choa Chu Kang Dr,Opp Blk 704,45291 - Opp Blk 704,1.39086,103.74498
45299,Choa Chu Kang Dr,Blk 702,45299 - Blk 702,1.39162,103.74512
45301,Choa Chu Kang Nth 5,Blk 708,45301 - Blk 708,1.39185,103.74664
45309,Choa Chu Kang Nth 5,Blk 754,45309 - Blk 754,1.392,103.74665
45311,Choa Chu Kang Nth 5,Blk 547,45311 - Blk 547,1.39313,103.74209
45319,Choa Chu Kang Nth 5,Blk 530,45319 - Blk 530,1.39293,103.74211
45321,Choa Chu Kang Dr,Yew Tee Stn,45321 - Yew Tee Stn,1.3974,103.74755
45329,Choa Chu Kang Dr,Opp Yew Tee Stn,45329 - Opp Yew Tee Stn,1.39744,103.74787
45339,Choa Chu Kang St 62,Blk 625,45339 - Blk 625,1.39898,103.74604
45349,Choa Chu Kang St 62,Opp Blk 604A,45349 - Opp Blk 604A,1.39731,103.74555
45351,Choa Chu Kang Nth 6,Blk 634,45351 - Blk 634,1.39635,103.74948
45359,Choa Chu Kang Nth 6,Blk 790,45359 - Blk 790,1.39619,103.74945
45361,Choa Chu Kang Nth 5,Opp Blk 765,45361 - Opp Blk 765,1.3924,103.75002
45369,Choa Chu Kang Nth 5,Blk 765,45369 - Blk 765,1.39259,103.75003
45371,Choa Chu Kang Nth 6,Opp Yew Mei Green Condo,45371 - Opp Yew Mei Green Condo,1.39534,103.75194
45379,Choa Chu Kang Nth 6,Yew Mei Green Condo,45379 - Yew Mei Green Condo,1.39469,103.75187
45389,Choa Chu Kang Nth 7,Blk 619,45389 - Blk 619,1.40064,103.74738
45399,Choa Chu Kang Nth 7,Regent Gr Condo,45399 - Regent Gr Condo,1.39984,103.74991
45401,Choa Chu Kang Cres,Blk 681,45401 - Blk 681,1.4028,103.74594
45411,Choa Chu Kang Cres,Opp Blk 670,45411 - Opp Blk 670,1.40351,103.74767
45421,Choa Chu Kang Cres,Blk 689A,45421 - Blk 689A,1.40275,103.75051
45439,Choa Chu Kang Cres,Blk 691A,45439 - Blk 691A,1.40127,103.75116
45441,Sg Kadut Dr,Opp Eng Hua Furniture Mfg Pte Ltd,45441 - Opp Eng Hua Furniture Mfg Pte Ltd,1.43189,103.74745
45449,Sg Kadut Dr,Eng Hua Furniture Mfg Pte Ltd,45449 - Eng Hua Furniture Mfg Pte Ltd,1.43188,103.74761
45451,Choa Chu Kang Ave 1,Blk 293,45451 - Blk 293,1.37792,103.73971
45461,Choa Chu Kang Nth 5,Blk 540,45461 - Blk 540,1.39268,103.74331
45469,Choa Chu Kang Nth 5,Blk 537,45469 - Blk 537,1.39231,103.74449
45489,Choa Chu Kang Nth 5,Bef Choa Chu Kang Lk,45489 - Bef Choa Chu Kang Lk,1.39379,103.752
45491,Stagmont Ring,Bef Choa Chu Kang Nth 5,45491 - Bef Choa Chu Kang Nth 5,1.39414,103.75296
45581,Woodlands St 32,Blk 325,45581 - Blk 325,1.43098,103.78006
45589,Woodlands St 32,Opp Blk 325,45589 - Opp Blk 325,1.4308,103.78033
45591,Woodlands Ave 1,Fuchun CC,45591 - Fuchun CC,1.42922,103.77489
